path,label
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14432.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03371.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13516.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06799.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10937.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12765.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04202.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17412.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19322.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09082.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08175.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14194.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07720.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07793.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15839.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07891.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06094.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18048_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19936.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12355_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17058_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18848_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10235.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06156.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00269.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07604.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16444_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00337.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03231.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10779_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16498.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10221.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\07607.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10513_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08639.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04270.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01670.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19914.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07469.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03045.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17277.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10269_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05498.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19718.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08098.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03706.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15893_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12976_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03288.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03996.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01663.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06127.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09898.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13615.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04797.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11758.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08504.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08870.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\11639.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06835.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10286.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04287.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11140_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03732.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19496.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01293.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18952.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01535.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10671_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02066.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11836_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03272.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16066.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03586.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10365_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01216.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10444_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01622.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\09339.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07773.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01914.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01711.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00177.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12202_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10348_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01673.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02502.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01262.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02945.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07578.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18586.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10798.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05602.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15364.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15179_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19521.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19465.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01133.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17334_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10118_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12530.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18893.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11883_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00230.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03068.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05970.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18218.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05490.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04153.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19724.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00734.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04732.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16823.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09518.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\05637.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19309_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17667_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13314_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01900.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03986.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11193_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08419.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05083.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16165_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16723_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18432_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11322_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02142.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02515.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14024.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15137_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08944.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02758.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10343_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04939.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03305.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16805_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00611.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09265.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02941.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14691.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08633.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17244_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18253.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13401_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06525.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03098.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\16580.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05418.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\06418.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19067.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15557.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07445.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10656_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00535.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11373_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03201.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16022_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04631.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02363.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\05420.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04565.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01138.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17867_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16935_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17513_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12569_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00592.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\18435_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04658.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15640.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08532.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12599.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06164.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04870.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01747.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07744.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08283.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\03757.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\04773.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00185.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16552_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15401_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19503.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12701_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15987_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\12851_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10809.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\01291.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02256.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19441.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\02815.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15222_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08657.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08815.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\11998_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01525.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\00210.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\08087.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09596.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\15568_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19669.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\18962.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16537_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\04735.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\15475.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\01567.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13776.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06217.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\06019.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\03102.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\09836.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\00471.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19947.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\13382.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10043.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\10197_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\16158_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\17639_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10463.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\13173_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\14091.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\19558.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\10743.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\17473.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\08240.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\02124.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Positive\07805.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Positive\14044_1.jpg,1
C:\Projects\infrastructure-defect-detection\data\raw\Negative\19468.jpg,0
C:\Projects\infrastructure-defect-detection\data\raw\Negative\12699.jpg,0
